routeId,routeCode,customerRouteCode,route,startName,endName,startStopCode,endStopCode,startTime,endTime,days,linetype,Variant
822,127-U,127,Sarangpur - Bhakti Circle,Sarangpur,Bhakti Circle,2270,4818,06:20:00,22:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
823,128-D,128,NarodaIndustrialTownship(MuthiyaGam)-Nigam Society,Naroda Industrial Township(MuthiyaGam),Nigam Society,3647,3240,06:00:00,20:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
825,128-MN-D,128,Kalupur Terminus- Nigam Society,Kalupur Terminus,Nigam Society,1715,3240,05:40:00,09:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
826,128-NS-D,128,Naroda Industrial Township - Sarangpur,Naroda Industrial Township(MuthiyaGam),Sarangpur,3647,1844,12:00:00,22:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
833,128-NS-U,128,Nigam Society - Sarangpur,Nigam Society,Sarangpur,3063,2270,18:25:00,22:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
836,128-SNr-U,128,Sarangpur - Naroda Industrial Township,Sarangpur,Naroda Industrial Township(MuthiyaGam),2270,3646,05:30:00,15:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
837,128-U,128,Nigam Society-NarodaIndustrialTownship(MuthiyaGam),Nigam Society,Naroda Industrial Township(MuthiyaGam),3063,3646,06:10:00,21:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
845,130sh-N-U,130sh,Naroda Industrial Township -Narol Circle,Naroda Industrial Township(MuthiyaGam),Narol Circle,3647,3260,16:20:00,18:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
849,130sh-M-D,130sh,Mahavirnagar - Naroda Industrial Township,Mahavirnagar (Bajarangbapu Ashram),Naroda Industrial Township(MuthiyaGam),3624,3646,07:00:00,10:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
850,130sh-N-D,130sh,Narol circle - Naroda Terminus,Narol Circle,Naroda,3608,1543,17:45:00,19:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
852,130sh-NiN-U,130sh,Naroda Industrial Township - Naroda Terminus,Naroda Industrial Township(MuthiyaGam),Naroda,3647,1543,20:10:00,23:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
853,130sh-T-U,130sh,Naroda Terminus - Lambha Gam,Naroda,Lambha Gam,1543,3688,05:30:00,07:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
854,130sh-U,130sh,Naroda Industrial Township(MuthiyaGam)-Lambha Gam,Naroda Industrial Township(MuthiyaGam),Lambha Gam,3647,3688,07:20:00,20:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
855,13/1sh-D,13/1sh,Lal Darwaja - Nigam Society,Lal Darwaja,Nigam Society,1125,3240,06:00:00,21:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
856,13/1sh-U,13/1sh,Nigam Society - Lal Darwaja,Nigam Society,Lal Darwaja,3063,1077,06:40:00,22:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
858,133-D,133,Anand Flats - Lal Darwaja,Anand Flats,Lal Darwaja,5174,4104,06:35:00,18:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
860,133-U,133,Lal Darwaja - Anand Flats,Lal Darwaja,Anand Flats,4103,4402,05:55:00,17:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
861,135-D,135,Bhakti Circle - Lal Darwaja,Bhakti Circle,Lal Darwaja,2464,5976,05:55:00,21:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
864,135-PR-U,135,Pramukh Swaminagar - Bhakti Circle ,Pramukh Swaminagar (Bapunagar Tollnaka),Bhakti Circle,2513,2537,05:35:00,10:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
866,135-U,135,Lal Darwaja - Bhakti Circle,Lal Darwaja,Bhakti Circle,5976,2537,06:55:00,22:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
867,136-SMp-D,136,Sarangpur - Manmohan Park,Sarangpur,Manmohan Park,1204,4129,06:30:00,13:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
871,501-U,501,SanathalCrossRoad-Amba TownshipSector-5(Trimandir),Sanathal Cross Road,Amba Township Sector-5 (Trimandir),4937,4768,06:35:00,15:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
873,136-D,136,Sattadhar Society - G.E.B (Naroda),Sattadhar Society,G.E.B (Naroda),3976,9110,06:50:00,19:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
874,136-GM-D,136,Gujarat University - Manmohan Park,Gujarat University,Manmohan Park,1222,4129,08:10:00,14:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
875,136-GSa-D,136,Gujarat University - Sarangpur,Gujarat University,Sarangpur,1222,1204,19:35:00,19:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
877,136-SM-D,136,Sattadhar Society - Manmohan Park,Sattadhar Society,Manmohan Park,3976,4129,07:20:00,16:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
878,137sh-VB-D,137sh,Vadaj - Bapunagar,Vadaj,Bapunagar,3232,4164,05:55:00,08:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
879,136-SS-D,136,Sattadhar Society - Sarangpur,Sattadhar Society,Sarangpur,3976,1204,18:40:00,20:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
880,136sh-D,136sh,Gujarat University - G.E.B (Naroda),Gujarat University,G.E.B (Naroda),1222,9110,11:25:00,19:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
881,136-MG-U,136,Manmohan Park - Gujarat University,Manmohan Park,Gujarat University,4231,1051,07:00:00,18:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
882,136-MS-U,136,Manmohan Park - Sattadhar Society,Manmohan Park,Sattadhar Society,4231,2243,08:45:00,14:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
883,136-MSP-U,136,Manmohan Park - Sarangpur,Manmohan Park,Sarangpur,4231,1204,11:35:00,11:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
884,136-NS-U,136,G.E.B (Naroda) - Sarangpur,G.E.B (Naroda),Sarangpur,9109,1204,18:40:00,21:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
886,136-SS-U,136,Sarangpur - Sattadhar Society,Sarangpur,Sattadhar Society,1204,2243,06:00:00,08:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
888,136-U,136,G.E.B (Naroda) - Sattadhar Society,G.E.B (Naroda),Sattadhar Society,9109,2243,07:05:00,18:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
889,136sh-U,136sh,G.E.B (Naroda) - Gujarat University,G.E.B (Naroda),Gujarat University,9109,1051,09:30:00,18:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
890,137sh-D,137sh,Ramdev Masala(Gujarat High Court) - Bapunagar,Ramdev Masala,Bapunagar,1620,4164,07:45:00,20:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
893,137sh-BV-U,137sh,Bapunagar - Vadaj,Bapunagar,Vadaj,4416,2033,18:55:00,21:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
894,137sh-U,137sh,Bapunagar - Ramdev Masala(Gujarat High Court),Bapunagar,Ramdev Masala,4416,1688,06:35:00,18:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
896,137sh-CN-D,137sh,Chandlodiya Talav - Nava Vadaj,Chandlodiya Talav (Ganeshwar Mahadev),Nava Vadaj,5293,2101,13:30:00,13:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
897,137sh-CV-D,137sh,Chandlodiya Talav - Vadaj,Chandlodiya Talav (Ganeshwar Mahadev),Vadaj,5293,3232,21:15:00,21:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
898,137sh-NK-D,137sh,Nava Vadaj - Kalupur Terminus,Nava Vadaj,Kalupur Terminus,2101,1715,13:50:00,13:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
900,137sh-VK-D,137sh,Vadaj - Kalupur Terminus,Vadaj,Kalupur Terminus,3232,1715,06:35:00,06:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
901,137shc-D,137shc,Chandlodiya Talav - Kalupur Terminus,Chandlodiya Talav (Ganeshwar Mahadev),Kalupur Terminus,5293,1715,07:45:00,19:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
905,137shc-U,137shc,Kalupur Terminus - Chandlodiya Talav,Kalupur Terminus,Chandlodiya Talav (Ganeshwar Mahadev),1734,4513,07:00:00,20:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
906,137M-D,137M,Lapakaman Gam - Manmohan Park,Lapakaman Gam,Manmohan Park,2774,4129,08:00:00,18:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
907,137M-KM-D,137M,Bapunagar - Manmohan Park,Bapunagar,Manmohan Park,4164,4129,06:00:00,07:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
909,137M-MK-U,137M,Manmohan Park - Kalupur,Manmohan Park,Kalupur,4231,2271,19:00:00,20:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
910,137M-U,137M,Manmohan Park - Lapakaman Gam,Manmohan Park,Lapakaman Gam,4231,2723,06:20:00,16:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
911,138-D,138,Gujarat University - Bapunagar,Gujarat University,Bapunagar,1222,4164,08:05:00,19:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
912,138-GL-D,138,Gujarat University - Lal Darwaja,Gujarat University,Lal Darwaja,1222,5976,13:20:00,13:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
914,144-U,144,Arbudanagar - Gujarat University,Arbudanagar,Gujarat University,1182,1222,06:15:00,19:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
920,138-TB-D,138,Lal Darwaja - Bapunagar,Lal Darwaja,Bapunagar,1125,4164,06:20:00,14:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
921,401-VV-U,401,Vasna - Vadaj,Vasna,Vadaj,1286,2033,05:50:00,21:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
922,138-BL-U,138,Bapunagar - Lal Darwaja,Bapunagar,Lal Darwaja,4416,1125,21:20:00,21:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
923,138-U,138,Bapunagar - Gujarat University,Bapunagar,Gujarat University,4416,1051,07:00:00,17:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
924,142-D,142,Gujarat University - Vastral Gam,Gujarat University,Vastral Gam,1222,3717,06:45:00,20:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
926,142-GS-D,142,Gujarat University - Sarangpur,Gujarat University,Sarangpur,1222,1489,18:55:00,21:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
927,142-LV-D,142,Sarangpur - Vastral Gam,Sarangpur,Vastral Gam,1489,3717,07:40:00,08:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
929,143-U,143,Sarangpur - Pasunj Gam,Sarangpur,Pasunj Gam,1204,2596,05:20:00,18:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
930,143sh-D,143sh,Kubadthal Gam - Sarangpur,Kubadthal Gam,Sarangpur,2550,1489,06:15:00,21:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
931,142sh-SaV-D,142sh,Sarangpur - Vastral Gam,Sarangpur,Vastral Gam,1489,3717,06:10:00,07:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
932,142-LG-U,142,Sarangpur - Gujarat University,Sarangpur,Gujarat University,1489,1051,06:10:00,09:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
933,142-U,142,Vastral Gam - Gujarat University,Vastral Gam,Gujarat University,3718,1051,06:50:00,20:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
936,200-U,200,Maninagar - Maninagar,Maninagar,Maninagar,1310,1329,06:30:00,19:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
937,142sh-VSa-U,142sh,Vastral Gam - Sarangpur,Vastral Gam,Sarangpur,3718,1489,19:00:00,21:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
938,142sh-D,142sh,Lal Darwaja - Vastral Gam,Lal Darwaja,Vastral Gam,5977,3717,05:25:00,22:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
941,142sh-SVa-D,142sh,Sarangpur - Vastral Gam,Sarangpur,Vastral Gam,1489,3717,06:05:00,09:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
943,142sh-U,142sh,Vastral Gam - Lal Darwaja,Vastral Gam,Lal Darwaja,3718,1125,06:10:00,23:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
945,144-AS-U,144,Arbudanagar - Sarangpur,Arbudanagar,Sarangpur,1182,1204,06:45:00,21:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
946,200-VM-U,200,Vadaj - Maninagar,Vadaj,Maninagar,1820,1329,05:40:00,15:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
948,142sh-VaS-U,142sh,Vastral Gam - Sarangpur,Vastral Gam,Sarangpur,3718,1489,19:00:00,22:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
950,143-D,143,Pasunj Gam - Sarangpur,Pasunj Gam,Sarangpur,2539,1489,06:45:00,20:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
952,144-SA-D,144,Sarangpur - Arbudanagar,Sarangpur,Arbudanagar,1489,1181,05:50:00,19:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
954,147-D,147,Ranchodpura Cross Road - Vadaj,Ranchodpura Cross Road,Vadaj,5861,2107,07:15:00,19:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
956,147-U,147,Vadaj - Ranchodpura Cross Road,Vadaj,Ranchodpura Cross Road,2107,5862,06:20:00,18:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
958,148-D,148,Naroda - Sarangpur,Naroda,Sarangpur,1434,1489,06:25:00,22:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
959,150sh-SC-D,150sh,Sarangpur - Chinubhainagar,Sarangpur,Chinubhainagar,1204,1819,09:40:00,23:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
960,148-KS-D,148,Kathwada Gam - Sarangpur,Kathwada Gam,Sarangpur,1454,1489,10:35:00,12:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
963,151-VH-D,151,Vivekanandnagar - Hatkeshwar Depo,Vivekanandnagar,Hatkeshwar Depo,3135,2312,12:20:00,22:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
964,148-SK-U,148,Sarangpur - Kathwada Gam,Sarangpur,Kathwada Gam,1204,1523,09:40:00,12:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
965,148-U,148,Sarangpur - Naroda,Sarangpur,Naroda,1204,1543,05:15:00,20:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
966,150-CS-D,150,Chinubhainagar - Sarangpur Darwaja,Chinubhainagar,Sarangpur,1099,1489,12:20:00,23:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
967,150-D,150,Chinubhainagar - Sarkhej Gam,Chinubhainagar,Sarkhej Gam,1099,1273,06:10:00,21:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
968,150sh-SK-D,150sh,Sarangpur - Kalupur,Sarangpur,Kalupur Terminus,1489,1734,06:30:00,06:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
973,151-HV-U,151,Hatkeshwar Depo - Vivekanandnagar,Hatkeshwar Depo,Vivekanandnagar,2393,3110,05:40:00,15:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
974,150-SS-D,150,Sarangpur Darwaja - Sarkhej Gam,Sarangpur,Sarkhej Gam,1489,1273,05:30:00,16:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
975,150-SC-U,150,Sarangpur Darwaja - Chinubhainagar,Sarangpur,Chinubhainagar,1204,1819,05:30:00,16:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
976,150-SS-U,150,Sarkhej Gam - Sarangpur Darwaja,Sarkhej Gam,Sarangpur,1149,1204,11:45:00,23:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
977,150-U,150,Sarkhej Gam - Chinubhainagar,Sarkhej Gam,Chinubhainagar,1149,1819,06:18:00,21:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
978,150sh-BV-D,150sh,Badrinarayan Society - Vadaj,Badrinarayan Society,Vadaj,3447,2033,07:05:00,07:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
979,150sh-CS-D,150sh,Calico Colony - Sarkhej Gam,Calico Colony,Sarkhej Gam,1344,1273,05:20:00,05:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
980,150sh-CSa-D,150sh,Chinubhainagar - Sarkhej Gam,Chinubhainagar,Sarkhej Gam,1099,1273,10:25:00,19:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
981,202-D,202,Naroda - Vasna,Naroda,Vasna,1434,1286,06:30:00,19:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
983,202-NS-D,202,Naroda - Sattadhar Society,Naroda,Sattadhar Society,1434,3976,08:30:00,16:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
986,202-SN-U,202,Sattadar Society - Naroda,Sattadhar Society,Naroda,2243,1543,10:15:00,18:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
987,151-IH-U,151,Iskon Mandir - Hatkeshwar Depo,Iskon Mandir,Hatkeshwar Depo,3197,2393,12:05:00,21:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
988,151-U,151,Iskon Mandir - Vivekanandnagar,Iskon Mandir,Vivekanandnagar,3197,3110,06:30:00,20:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
989,150sh-D,150sh,Sarangpur Darwaja - Sarkhej Gam,Sarangpur,Sarkhej Gam,1489,1273,16:35:00,16:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
990,150sh-KB-D,150sh,Kalupur -Badrinarayan Society,Kalupur Terminus,Badrinarayan Society,1734,3446,06:35:00,06:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
991,500-D,500,Lal Darwaja - Lal Darwaja,Lal Darwaja,Lal Darwaja,5979,1125,06:30:00,21:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
992,150sh-CS-U,150sh,Chinubhainagar - Sarangpur ,Chinubhainagar,Sarangpur,1099,1489,23:40:00,23:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
993,150sh-SaC-U,150sh,Sarkhej Gam - Chinubhainagar,Sarkhej Gam,Chinubhainagar,1149,1819,17:30:00,17:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
994,150sh-U,150sh,Sarkhej Gam - Sarangpur Darwaja,Sarkhej Gam,Sarangpur,1149,1204,05:55:00,22:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
995,150sh-VS-U,150sh,Vadaj - Sarangpur,Vadaj,Sarangpur,3232,1204,08:15:00,08:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
996,151-D,151,Vivekanandnagar - Iskon Mandir,Vivekanandnagar,Iskon Mandir,3135,3213,06:10:00,20:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
997,151-HI-D,151,Hatkeshwar Depo - Iskon Mandir,Hatkeshwar Depo,Iskon Mandir,2312,3213,05:12:00,15:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
998,151sh-VH-D,151sh,Vivekanandnagar - Hatkeshwar Depo,Vivekanandnagar,Hatkeshwar Depo,3135,2312,12:50:00,23:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
999,151sh-HV-U,151sh,Hatkeshwar Depo - Vivekanandnagar,Hatkeshwar Depo,Vivekanandnagar,2393,3110,06:00:00,16:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1001,151sh-U,151sh,Lal Darwaja - Vivekanandnagar,Lal Darwaja,Vivekanandnagar,2222,3110,07:55:00,21:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1002,152-D,152,Wanch Gam - Lal Darwaja,Wanch Gam,Lal Darwaja,2292,2222,06:20:00,22:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1007,200-CV-D,200,Civil Hospital - Vadaj,Civil Hospital,Vadaj,1110,2107,10:50:00,20:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1010,152-U,152,Lal Darwaja - Wanch Gam,Lal Darwaja,Wanch Gam,2222,2462,05:30:00,20:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1011,152Sh-D,152Sh,Dhamatwan Gam - Lal Darwaja,Dhamatwan Gam,Lal Darwaja,7044,2222,07:20:00,22:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1015,160-U,160,Hatkeshwar Depo - Silver Oak University,Hatkeshwar Depo,Silver Oak University,2312,9229,06:00:00,20:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1016,200-CM-D,200,Civil Hospital - Maninagar,Civil Hospital,Maninagar,1110,3215,07:45:00,19:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1017,200-MV-D,200,Maninagar - Vadaj,Maninagar,Vadaj,1310,1820,18:15:00,20:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1018,200-MC-U,200,Maninagar - Civil Hospital,Maninagar,Civil Hospital,1310,1092,06:40:00,19:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1020,202-U,202,Vasna - Naroda,Vasna,Naroda,1598,1543,06:45:00,19:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1024,204-VL-U,204,Vasna - Lal Darwaja,Vasna,Lal Darwaja,1286,5976,20:20:00,21:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1027,205-D,205,Vasna - Vasna,Vasna,Vasna,1286,1598,07:20:00,19:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1030,205-VL-D,205,Vasna - Lal Darwaja,Vasna,Lal Darwaja,1286,5976,20:25:00,21:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1032,300-D,300,Maninagar - Maninagar,Maninagar,Maninagar,1329,3215,06:25:00,18:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1033,300-VA-D,300,Vadaj - Acher,Vadaj,Acher Depot,2107,2182,19:35:00,22:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1035,300-MV-U,300,Maninagar - Vadaj,Maninagar,Vadaj,1329,2107,18:15:00,20:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1036,31/4sh-BV-D,31/4sh,Bakrol Gam - Paldi,Bakrol Gam,Paldi,7063,1293,18:35:00,18:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1037,31/4sh-D,31/4sh,Bakrol Gam - Lal Darwaja,Bakrol Gam,Lal Darwaja,7063,4104,06:55:00,15:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1039,31/4sh-BB-U,31/4sh,Paldi - Bakrol Gam,Paldi,Bakrol Gam,1346,7062,06:05:00,06:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1040,31/4sh-U,31/4sh,Lal Darwaja - Bakrol Gam,Lal Darwaja,Bakrol Gam,4104,7062,08:00:00,17:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1041,33/1sh-D,33/1sh,Civil Hospital - Vaishali Township,Civil Hospital,Vaishali Township,1110,2081,08:50:00,19:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1042,33/1sh-PV-D,33/1sh,Paldi - Vaishali Township,Paldi,Vaishali Township,1346,2081,07:15:00,07:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1043,33/1sh-U,33/1sh,Vaishali Township - Civil Hospital,Vaishali Township,Civil Hospital,2039,1092,07:45:00,18:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1044,401-VV-D,401,Vadaj - Vasna,Vadaj,Vasna,2107,1598,06:20:00,21:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1045,33/1sh-VL-U,33/1sh,Vaishali Township - Lal Darwaja,Vaishali Township,Lal Darwaja,2039,4104,20:20:00,20:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1046,39/3sh-BS-D,39/3sh,But Bhavani Mandir - Sarangpur,But Bhavani Mandir,Sarangpur,1274,1489,20:40:00,20:40:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1047,501-D,501,Amba TownshipSector-5(Trimandir)-SanathalCrossRoad,Amba Township Sector-5 (Trimandir),Sanathal Cross Road,5573,4594,08:25:00,17:30:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1048,39/3sh-D,39/3sh,But Bhavani Mandir - Kalupur Terminus,But Bhavani Mandir,Kalupur Terminus,1274,1734,07:05:00,18:15:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1049,39/3sh-U,39/3sh,Kalupur Terminus - But Bhavani Mandir,Kalupur Terminus,But Bhavani Mandir,1715,1365,06:20:00,19:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1050,400-U,400,Lal Darwaja - Lal Darwaja,Lal Darwaja,Lal Darwaja,5978,8431,06:30:00,21:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1051,401-CGV-D,401,Chandkheda (Sarthi Bunglows)-Paldi,Chandkheda (Sarthi Bunglows),Paldi,2195,1346,20:30:00,22:25:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1052,401-CV-D,401,Chandkheda (Sarthi Bunglows) - Vadaj,Chandkheda (Sarthi Bunglows),Vadaj,2195,2107,13:15:00,21:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1053,401-D,401,Chandkheda (Sarthi Bunglows) - Vasna,Chandkheda (Sarthi Bunglows),Vasna,2194,1598,06:20:00,20:20:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1054,401-VC-U,401,Vadaj - Chandkheda (Sarthi Bunglows),Vadaj,Chandkheda (Sarthi Bunglows),2033,2194,05:55:00,16:00:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1056,501-GS-D,501,GotaHighwayCrossRoad - SarkhejBavlaCircle(Ujala),Gota Highway Cross Road,Sarkhej-Bavla Circle (Ujala Hotel),4949,4592,06:30:00,18:35:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1057,501-PC-D,501,AmbaTownshipSector-5(Trimandir) - Gandhibag(Acher),Amba Township Sector-5 (Trimandir),Gandhibag (Acher),5573,2419,19:25:00,21:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1058,501-PS-D,501,Paldi - Sarkhej Bavla Circle(Ujala),Paldi,Sarkhej-Bavla Circle (Ujala Hotel),1346,4592,05:55:00,08:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1059,501-PSa-D,501,Amba TownshipSector-5(Trimandir) - Sarkhej (Ujala),Amba Township Sector-5 (Trimandir),Sarkhej-Bavla Circle (Ujala Hotel),5573,4592,07:00:00,20:05:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1061,501-UL-D,501,Sarkhej (Ujala) - Lal Darwaja,Sarkhej-Bavla Circle (Ujala Hotel),Lal Darwaja,4592,4104,18:50:00,21:50:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1062,501-VaG-D,501,Vadaj - Gota Highway Cross Road,Vadaj,Gota Highway Cross Road,2033,1682,06:00:00,08:10:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1063,501-CP-U,501,Gandhibag(Acher) - AmbaTownshipSector-5(Trimandir),Gandhibag (Acher),Amba Township Sector-5 (Trimandir),2427,4768,06:25:00,08:45:00,"1,2,3,4,5,6,7",AMTS,NORMAL
1064,501-GVa-U,501,Gota Highway Cross Road - Vadaj,Gota Highway Cross Road,Vadaj,4949,3232,18:50:00,20:55:00,"1,2,3,4,5,6,7",AMTS,NORMAL
